JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2101,53,15,2024-08-14,HOMEPAGE,View,198
914,53,16,2024-12-30,CHECKOUT,Drop-off,112.666666666667
2135,53,19,2023-04-24,HOMEPAGE,View,272
1439,53,20,2023-03-24,PRODUCTPAGE,View,285
1516,53,20,2025-10-28,HOMEPAGE,View,92
2146,54,1,2025-10-01,PRODUCTPAGE,View,187
213,54,3,2025-03-07,PRODUCTPAGE,View,145
996,54,4,2023-12-18,HOMEPAGE,Click,197
2797,54,4,2024-04-23,HOMEPAGE,Click,213
2388,54,4,2024-11-01,HOMEPAGE,View,58
1940,54,6,2024-10-18,CHECKOUT,Drop-off,NULL
2242,54,6,2024-11-17,HOMEPAGE,View,234
1154,54,7,2023-08-27,PRODUCTPAGE,View,203
2850,54,7,2024-07-18,PRODUCTPAGE,View,166
1218,54,8,2023-10-22,PRODUCTPAGE,View,55
83,54,8,2024-01-18,PRODUCTPAGE,Click,83
836,54,8,2025-02-22,PRODUCTPAGE,View,94
3781,54,8,2025-04-14,HOMEPAGE,View,250
1525,54,8,2025-09-05,HOMEPAGE,Click,61
1307,54,9,2023-07-10,PRODUCTPAGE,Click,233
211,54,9,2024-04-19,PRODUCTPAGE,View,255
65,54,10,2023-12-23,HOMEPAGE,View,101
1719,54,10,2024-12-26,HOMEPAGE,Click,191
3375,54,10,2025-05-27,PRODUCTPAGE,View,249
1860,54,11,2024-03-14,HOMEPAGE,Click,270
2951,54,11,2024-05-07,PRODUCTPAGE,Click,101
6,54,11,2025-12-19,HOMEPAGE,View,264
3369,54,12,2024-01-06,PRODUCTPAGE,View,31
1400,54,13,2025-10-22,HOMEPAGE,Click,245
3695,54,14,2025-01-03,HOMEPAGE,View,160
397,54,15,2023-03-17,HOMEPAGE,Click,239
2954,54,15,2023-04-17,CHECKOUT,Drop-off,163
1705,54,15,2025-12-14,HOMEPAGE,View,97
882,54,16,2023-11-28,PRODUCTPAGE,View,56
183,54,16,2024-08-21,PRODUCTPAGE,View,129
2137,54,16,2025-07-20,PRODUCTPAGE,View,117
2097,54,17,2024-06-15,HOMEPAGE,View,142
180,54,17,2024-11-26,HOMEPAGE,View,110
1383,54,18,2023-05-16,PRODUCTPAGE,View,164
2183,54,18,2024-10-11,HOMEPAGE,Click,294
3879,54,18,2025-07-13,CHECKOUT,Drop-off,12
2589,54,19,2023-02-22,CHECKOUT,Drop-off,222.333333333333
1941,54,19,2024-06-18,HOMEPAGE,Click,196
949,54,19,2025-01-07,HOMEPAGE,Click,138
596,54,20,2024-03-16,PRODUCTPAGE,Click,18
234,54,20,2025-02-02,PRODUCTPAGE,View,191
1729,54,20,2025-09-01,HOMEPAGE,View,54
667,55,1,2023-01-28,PRODUCTPAGE,View,204
906,55,1,2024-05-04,HOMEPAGE,View,89
594,55,1,2025-05-27,HOMEPAGE,Click,88
3786,55,2,2023-02-24,HOMEPAGE,Click,282
3043,55,3,2025-05-17,PRODUCTPAGE,Click,247
2921,55,4,2023-12-28,PRODUCTPAGE,View,37
1977,55,5,2023-02-22,PRODUCTPAGE,View,166
3012,55,5,2023-12-12,CHECKOUT,Drop-off,182.2
383,55,6,2023-01-03,PRODUCTPAGE,View,72
3352,55,6,2025-02-19,CHECKOUT,Purchase,257
946,55,7,2024-04-20,HOMEPAGE,Click,224
3470,55,7,2025-03-25,PRODUCTPAGE,View,181
1171,55,8,2023-10-27,PRODUCTPAGE,View,272
2733,55,8,2024-02-27,CHECKOUT,Purchase,41
1502,55,10,2024-09-28,PRODUCTPAGE,View,22
517,55,10,2025-01-07,HOMEPAGE,View,19
2949,55,11,2023-01-22,CHECKOUT,Purchase,194
1398,55,11,2023-06-29,HOMEPAGE,Click,157
1590,55,11,2024-09-02,CHECKOUT,Drop-off,224
1405,55,11,2024-12-18,PRODUCTPAGE,View,292
1742,55,11,2025-01-23,PRODUCTPAGE,Click,85
909,55,12,2023-11-20,CHECKOUT,Drop-off,103.857142857143
657,55,13,2023-04-08,PRODUCTPAGE,View,105
3889,55,13,2023-10-16,PRODUCTPAGE,View,217
2489,55,13,2024-07-12,PRODUCTPAGE,View,29
1212,55,13,2025-09-11,PRODUCTPAGE,View,142
2752,55,14,2025-07-16,PRODUCTPAGE,View,287
34,55,15,2023-10-26,HOMEPAGE,View,233
497,55,15,2024-05-18,HOMEPAGE,View,83
1587,55,16,2024-04-04,HOMEPAGE,View,177
3706,55,17,2024-12-17,HOMEPAGE,Click,165
1914,55,17,2025-06-19,PRODUCTPAGE,View,134
536,55,17,2025-06-30,PRODUCTPAGE,View,272
3702,55,19,2025-11-18,HOMEPAGE,Click,70
1376,56,1,2023-12-22,HOMEPAGE,View,173
3451,56,1,2024-05-03,PRODUCTPAGE,View,65
415,56,2,2023-10-26,HOMEPAGE,View,35
1458,56,3,2024-10-06,PRODUCTPAGE,View,79
3334,56,3,2025-08-11,HOMEPAGE,View,57
85,56,4,2023-05-26,HOMEPAGE,Click,166
1655,56,8,2023-04-23,HOMEPAGE,View,51
2721,56,8,2025-09-11,HOMEPAGE,View,67
2516,56,9,2023-01-17,CHECKOUT,Drop-off,159
3014,56,9,2023-05-16,PRODUCTPAGE,View,246
1835,56,9,2024-12-15,CHECKOUT,Drop-off,122.666666666667
1061,56,10,2024-09-28,HOMEPAGE,View,105
3463,56,11,2024-05-26,HOMEPAGE,View,99
3456,56,12,2023-03-02,HOMEPAGE,Click,289
1295,56,12,2024-09-09,HOMEPAGE,View,64
1681,56,12,2025-01-15,HOMEPAGE,View,257
2050,56,15,2023-07-31,HOMEPAGE,Click,126
1983,56,15,2024-01-31,HOMEPAGE,View,33
3379,56,15,2025-07-27,HOMEPAGE,View,26
3704,56,16,2025-05-17,PRODUCTPAGE,Click,234
1252,56,17,2024-03-05,PRODUCTPAGE,View,104
654,56,17,2024-03-12,PRODUCTPAGE,Click,267
1336,56,17,2024-04-19,HOMEPAGE,View,109
1932,56,17,2025-09-04,HOMEPAGE,View,148
712,56,17,2025-09-06,HOMEPAGE,Click,26
2997,56,18,2023-06-30,HOMEPAGE,View,54
3266,56,18,2025-09-01,PRODUCTPAGE,View,105
3323,56,19,2023-04-04,HOMEPAGE,View,86
1289,56,19,2023-12-20,PRODUCTPAGE,View,189
1772,56,19,2023-12-29,PRODUCTPAGE,View,75
3598,56,19,2024-12-24,PRODUCTPAGE,View,11
1985,56,20,2024-01-02,HOMEPAGE,View,192
3223,57,1,2023-01-20,PRODUCTPAGE,Drop-off,161
1241,57,1,2023-03-04,PRODUCTPAGE,Click,257
2735,57,1,2023-05-04,CHECKOUT,Drop-off,121
625,57,1,2023-06-15,PRODUCTPAGE,View,198
2427,57,1,2023-12-25,HOMEPAGE,Click,155
2701,57,1,2024-05-01,HOMEPAGE,View,239
3415,57,1,2025-03-26,HOMEPAGE,Click,214
3286,57,2,2023-11-06,PRODUCTPAGE,View,174
1506,57,3,2023-12-06,CHECKOUT,Purchase,201
1435,57,5,2024-03-09,PRODUCTPAGE,View,229
2272,57,6,2023-08-20,CHECKOUT,Drop-off,145.5
141,57,7,2024-07-01,PRODUCTPAGE,View,15
1280,57,7,2025-09-11,HOMEPAGE,View,130
794,57,7,2025-09-14,CHECKOUT,Drop-off,135.5
189,57,8,2023-08-20,CHECKOUT,Drop-off,145.5
902,57,8,2023-09-08,HOMEPAGE,View,159
1554,57,8,2024-11-04,PRODUCTPAGE,View,13
2462,57,8,2025-07-22,CHECKOUT,Drop-off,147.5
3460,57,9,2023-11-06,HOMEPAGE,Click,76
266,57,9,2024-02-11,HOMEPAGE,View,185
1349,57,10,2023-08-29,HOMEPAGE,View,255
1537,57,10,2024-05-12,CHECKOUT,Drop-off,136
2767,57,10,2024-05-24,PRODUCTPAGE,Click,246
1370,57,10,2024-08-23,PRODUCTPAGE,View,201
921,57,10,2025-01-28,HOMEPAGE,View,156
3346,57,11,2023-08-17,HOMEPAGE,Click,140
1481,57,11,2023-10-13,CHECKOUT,Drop-off,272
1225,57,11,2023-12-09,CHECKOUT,Drop-off,141.75
3376,57,11,2024-09-06,CHECKOUT,Drop-off,285
2594,57,11,2024-10-28,PRODUCTPAGE,View,213
3834,57,11,2025-04-30,HOMEPAGE,View,191
3300,57,13,2023-06-17,HOMEPAGE,View,78
3746,57,13,2023-08-02,HOMEPAGE,View,249
2637,57,13,2024-03-06,CHECKOUT,Drop-off,183
984,57,14,2024-01-01,HOMEPAGE,Click,200
1523,57,14,2024-12-03,PRODUCTPAGE,View,36
2540,57,14,2025-02-24,CHECKOUT,Drop-off,91
2253,57,15,2023-05-26,PRODUCTPAGE,View,274
3720,57,15,2025-12-20,HOMEPAGE,Click,228
3674,57,16,2023-05-03,HOMEPAGE,View,234
489,57,16,2024-03-23,HOMEPAGE,View,266
501,57,17,2023-10-19,HOMEPAGE,View,14
1918,57,17,2024-10-13,HOMEPAGE,Click,157
3645,57,18,2023-09-26,HOMEPAGE,Click,206
2926,57,18,2024-01-20,PRODUCTPAGE,Click,124
1098,57,18,2025-08-03,CHECKOUT,Drop-off,197
3705,57,19,2023-09-04,HOMEPAGE,Click,49
3192,57,19,2025-07-28,HOMEPAGE,Click,276
911,57,20,2023-01-23,HOMEPAGE,View,209
2186,57,20,2023-12-03,PRODUCTPAGE,Click,224
1230,58,1,2023-06-19,HOMEPAGE,View,211
23,58,1,2023-07-05,HOMEPAGE,View,48
3448,58,2,2023-06-06,CHECKOUT,Purchase,247
1582,58,2,2023-08-09,HOMEPAGE,View,272
2392,58,2,2023-11-11,PRODUCTPAGE,View,140
2197,58,2,2024-03-25,PRODUCTPAGE,View,23
2284,58,3,2023-06-12,PRODUCTPAGE,View,292
3691,58,3,2023-07-05,PRODUCTPAGE,View,118
544,58,3,2024-04-20,PRODUCTPAGE,View,89
3777,58,3,2024-09-20,HOMEPAGE,Click,137
2303,58,3,2025-09-08,HOMEPAGE,View,155
977,58,4,2023-01-22,PRODUCTPAGE,View,294
285,58,4,2024-06-11,CHECKOUT,Purchase,269
3347,58,4,2025-12-29,HOMEPAGE,View,199
3173,58,5,2024-06-21,CHECKOUT,Drop-off,196.25
3063,58,6,2024-01-12,HOMEPAGE,View,56
3631,58,6,2025-02-12,PRODUCTPAGE,View,24
249,58,7,2023-07-21,HOMEPAGE,View,133
459,58,7,2024-10-12,HOMEPAGE,View,159
2827,58,7,2024-10-22,HOMEPAGE,Click,208
1173,58,7,2025-07-16,PRODUCTPAGE,View,282
1682,58,8,2023-01-04,CHECKOUT,Drop-off,183
2800,58,8,2024-05-05,PRODUCTPAGE,View,263
3355,58,10,2023-12-22,PRODUCTPAGE,View,258
3009,58,11,2024-09-04,HOMEPAGE,View,73
3498,58,11,2024-09-27,HOMEPAGE,Click,219
1658,58,12,2023-02-19,HOMEPAGE,Click,95
2107,58,12,2025-12-29,HOMEPAGE,Click,177
3551,58,13,2024-03-31,HOMEPAGE,View,84
1052,58,13,2024-06-16,PRODUCTPAGE,View,299
2419,58,14,2023-02-14,PRODUCTPAGE,View,63
3414,58,15,2024-08-03,PRODUCTPAGE,View,71
150,58,16,2024-04-20,HOMEPAGE,Click,263
99,58,16,2024-07-06,CHECKOUT,Purchase,87
725,58,16,2025-04-28,PRODUCTPAGE,Click,45
3870,58,17,2023-12-12,HOMEPAGE,Click,187
1848,58,17,2024-12-29,CHECKOUT,Drop-off,220.375
891,58,17,2025-02-26,HOMEPAGE,View,182
3246,58,17,2025-03-11,HOMEPAGE,Click,79
3881,58,18,2024-08-27,CHECKOUT,Drop-off,219.666666666667
1810,58,19,2024-08-04,CHECKOUT,Purchase,198
3523,58,19,2025-05-04,HOMEPAGE,View,249
623,58,20,2024-01-23,PRODUCTPAGE,View,184
21,58,20,2024-03-07,CHECKOUT,Drop-off,147.666666666667
582,59,2,2024-06-06,PRODUCTPAGE,Click,61
3583,59,2,2025-05-14,CHECKOUT,Drop-off,179
474,59,3,2023-03-24,PRODUCTPAGE,Click,72
2889,59,4,2023-03-17,HOMEPAGE,View,230
2876,59,4,2023-07-02,CHECKOUT,Drop-off,168
3236,59,4,2025-02-12,PRODUCTPAGE,View,157
3295,59,4,2025-08-31,PRODUCTPAGE,View,29
1828,59,5,2023-01-03,HOMEPAGE,View,172
2014,59,5,2023-05-22,CHECKOUT,Drop-off,161
3138,59,6,2024-04-28,PRODUCTPAGE,View,59
462,59,6,2025-04-14,PRODUCTPAGE,View,199
1514,59,7,2024-02-04,HOMEPAGE,View,255
534,59,7,2025-01-16,HOMEPAGE,Click,224
603,59,7,2025-05-14,HOMEPAGE,View,214
1483,59,7,2025-06-01,HOMEPAGE,Click,190
854,59,8,2023-08-12,PRODUCTPAGE,View,40
2512,59,8,2023-11-27,HOMEPAGE,View,96
1944,59,9,2024-01-16,PRODUCTPAGE,View,182
2625,59,9,2024-06-16,HOMEPAGE,View,209
953,59,9,2024-09-28,HOMEPAGE,View,136
2907,59,11,2023-06-15,HOMEPAGE,View,255
3725,59,11,2024-11-01,PRODUCTPAGE,View,100
2269,59,11,2024-12-23,CHECKOUT,Drop-off,157.333333333333
2367,59,12,2024-04-17,HOMEPAGE,Click,100
1281,59,12,2024-06-24,HOMEPAGE,View,157
729,59,13,2023-01-21,PRODUCTPAGE,View,139
2396,59,13,2025-08-10,PRODUCTPAGE,Click,89
978,59,13,2025-09-07,CHECKOUT,Drop-off,202.333333333333
942,59,14,2023-02-26,CHECKOUT,Drop-off,184
123,59,15,2024-04-10,HOMEPAGE,View,93
643,59,16,2023-02-15,PRODUCTPAGE,Click,136
2181,59,17,2024-09-25,CHECKOUT,Purchase,145
1512,59,18,2023-08-29,CHECKOUT,Drop-off,208
1125,59,18,2024-01-04,PRODUCTPAGE,View,202
2047,59,18,2024-04-07,PRODUCTPAGE,View,186
2583,59,18,2025-10-30,HOMEPAGE,Click,92
1236,59,18,2025-12-10,CHECKOUT,Drop-off,201
2561,59,20,2023-11-20,HOMEPAGE,View,60
378,60,1,2023-11-02,PRODUCTPAGE,View,124
3248,60,1,2024-05-01,HOMEPAGE,View,154
701,60,1,2024-12-05,PRODUCTPAGE,View,163
3057,60,1,2024-12-14,HOMEPAGE,Click,278
960,60,1,2025-02-09,CHECKOUT,Drop-off,255
2208,60,1,2025-06-04,PRODUCTPAGE,Click,281
3032,60,3,2024-09-10,HOMEPAGE,Click,247
2134,60,4,2025-05-04,PRODUCTPAGE,Click,160
2678,60,5,2023-01-10,HOMEPAGE,Click,222
2096,60,5,2025-01-28,CHECKOUT,Purchase,242
769,60,5,2025-03-21,HOMEPAGE,View,12
3453,60,6,2023-02-25,PRODUCTPAGE,View,10
1478,60,6,2025-11-01,HOMEPAGE,Click,208
1180,60,6,2025-12-29,PRODUCTPAGE,View,22
3351,60,7,2023-04-14,HOMEPAGE,Click,104
1316,60,7,2024-03-19,HOMEPAGE,Click,56
1629,60,7,2025-10-15,CHECKOUT,Drop-off,157
95,60,8,2024-09-14,HOMEPAGE,View,182
967,60,9,2023-06-07,CHECKOUT,Drop-off,201.75
1967,60,10,2025-02-07,HOMEPAGE,Click,57
913,60,12,2025-04-16,HOMEPAGE,View,265
3528,60,13,2023-02-21,HOMEPAGE,View,290
718,60,13,2023-09-22,HOMEPAGE,Click,179
239,60,13,2024-04-28,CHECKOUT,Drop-off,158
3906,60,13,2024-10-31,PRODUCTPAGE,Click,256
1909,60,14,2024-06-03,PRODUCTPAGE,View,219
2608,60,15,2025-10-04,HOMEPAGE,Click,242
1743,60,15,2025-11-17,PRODUCTPAGE,Click,86
2998,60,16,2023-06-28,HOMEPAGE,Click,68
703,60,16,2023-08-30,HOMEPAGE,View,23
1342,60,16,2023-09-09,HOMEPAGE,View,201
425,60,16,2024-11-21,HOMEPAGE,Click,287
1068,60,16,2025-10-08,HOMEPAGE,Click,136
3732,60,17,2024-04-21,CHECKOUT,Purchase,169
2664,60,17,2024-10-30,HOMEPAGE,Click,73
2825,60,18,2024-12-29,PRODUCTPAGE,View,273
3797,60,18,2025-12-07,HOMEPAGE,View,216
3743,60,19,2023-04-22,PRODUCTPAGE,View,56
35,60,19,2023-06-21,HOMEPAGE,Click,162
871,60,19,2024-07-21,PRODUCTPAGE,Click,57
145,60,19,2025-10-21,HOMEPAGE,Click,62
1030,60,20,2024-04-20,PRODUCTPAGE,View,201
426,60,20,2025-02-26,PRODUCTPAGE,Click,158
3013,60,20,2025-04-09,CHECKOUT,Drop-off,166.666666666667
2667,61,1,2025-02-22,HOMEPAGE,View,294
684,61,2,2023-05-27,CHECKOUT,Drop-off,94.5
2249,61,2,2025-07-21,PRODUCTPAGE,View,131
1896,61,3,2025-11-21,HOMEPAGE,View,238
1023,61,4,2024-01-27,PRODUCTPAGE,View,265
974,61,5,2025-06-21,HOMEPAGE,Click,138
1216,61,6,2025-09-14,HOMEPAGE,View,131
3210,61,7,2023-01-03,HOMEPAGE,View,193
1979,61,7,2025-04-09,HOMEPAGE,Click,246
2172,61,8,2024-12-01,HOMEPAGE,Click,139
802,61,8,2025-05-06,HOMEPAGE,View,257
1412,61,9,2023-10-10,PRODUCTPAGE,View,30
747,61,10,2025-12-28,HOMEPAGE,View,184
1005,61,11,2023-04-04,CHECKOUT,Drop-off,127.6
1696,61,11,2025-07-25,HOMEPAGE,View,226
231,61,12,2025-07-31,HOMEPAGE,View,206
3892,61,14,2023-02-04,HOMEPAGE,View,198
2761,61,14,2024-08-16,HOMEPAGE,Click,44
1553,61,14,2024-12-04,HOMEPAGE,View,25
640,61,15,2024-11-12,PRODUCTPAGE,Click,255
1631,61,15,2025-06-06,PRODUCTPAGE,View,19
696,61,16,2023-04-19,PRODUCTPAGE,View,179
1540,61,16,2023-08-25,PRODUCTPAGE,View,128
2618,61,16,2025-11-01,PRODUCTPAGE,View,266
367,61,18,2023-03-04,HOMEPAGE,View,272
3004,61,18,2025-11-19,HOMEPAGE,View,70
3271,61,19,2023-05-15,HOMEPAGE,Click,263
2025,61,19,2023-07-16,HOMEPAGE,Click,56
830,61,19,2024-04-27,HOMEPAGE,Click,223
2472,61,20,2023-03-24,HOMEPAGE,Click,108
1748,61,20,2023-10-04,CHECKOUT,Purchase,20
2223,61,20,2023-11-11,PRODUCTPAGE,Click,159
770,62,1,2025-02-02,HOMEPAGE,Click,113
3023,62,2,2023-04-06,HOMEPAGE,Click,20
1862,62,4,2024-09-27,HOMEPAGE,View,293
2421,62,5,2024-02-21,HOMEPAGE,View,178
1715,62,5,2025-02-27,HOMEPAGE,View,25
753,62,5,2025-09-05,HOMEPAGE,View,84
3443,62,5,2025-11-08,HOMEPAGE,Click,46
2495,62,6,2023-06-26,HOMEPAGE,View,265
1126,62,6,2024-12-11,HOMEPAGE,View,236
1260,62,6,2024-12-30,HOMEPAGE,View,70
966,62,6,2025-01-04,CHECKOUT,Drop-off,237
887,62,7,2023-01-23,CHECKOUT,Drop-off,224.666666666667
2017,62,7,2023-08-19,CHECKOUT,Drop-off,134
2003,62,7,2024-07-27,HOMEPAGE,Click,82
174,62,7,2024-12-12,HOMEPAGE,Click,299
3167,62,8,2024-10-06,HOMEPAGE,Click,89
396,62,9,2023-03-14,PRODUCTPAGE,View,238
3675,62,9,2025-03-16,PRODUCTPAGE,View,51
358,62,11,2023-08-09,HOMEPAGE,Click,191
2922,62,11,2025-06-26,PRODUCTPAGE,View,130
1191,62,13,2023-05-02,PRODUCTPAGE,Click,209
2316,62,13,2024-09-24,HOMEPAGE,View,207
3089,62,14,2023-07-23,HOMEPAGE,View,263
2789,62,14,2024-05-20,HOMEPAGE,View,114
1359,62,15,2023-03-14,HOMEPAGE,Click,217
2521,62,15,2025-02-22,PRODUCTPAGE,View,117
3672,62,15,2025-12-04,HOMEPAGE,View,231
1664,62,16,2024-04-09,PRODUCTPAGE,View,71
2844,62,16,2025-10-09,PRODUCTPAGE,View,243
3800,62,17,2023-08-04,PRODUCTPAGE,View,46
2538,62,17,2025-03-16,HOMEPAGE,Click,226
2864,63,2,2023-02-21,HOMEPAGE,Click,233
894,63,2,2024-08-20,HOMEPAGE,Click,193
2365,63,2,2025-01-24,PRODUCTPAGE,View,56
1151,63,3,2023-06-19,HOMEPAGE,View,42
389,63,4,2023-04-14,PRODUCTPAGE,View,276
3812,63,4,2023-05-27,HOMEPAGE,View,158
3228,63,4,2023-09-15,CHECKOUT,Drop-off,117
3186,63,4,2025-05-12,HOMEPAGE,Click,180
2588,63,5,2025-02-10,HOMEPAGE,View,85
1297,63,5,2025-10-01,HOMEPAGE,Click,134
2179,63,6,2024-10-01,CHECKOUT,Purchase,122
1372,63,7,2023-08-17,HOMEPAGE,View,46
210,63,7,2023-09-07,CHECKOUT,Drop-off,190.5
1422,63,7,2023-12-28,PRODUCTPAGE,View,216
3811,63,7,2024-05-31,CHECKOUT,Drop-off,12
630,63,7,2025-03-14,HOMEPAGE,Click,134
2176,63,7,2025-08-02,PRODUCTPAGE,Click,134
2992,63,8,2023-09-29,HOMEPAGE,View,136
1661,63,11,2023-07-23,PRODUCTPAGE,View,186
3831,63,11,2023-11-02,HOMEPAGE,Click,218
1717,63,12,2025-04-25,PRODUCTPAGE,View,110
277,63,12,2025-10-06,PRODUCTPAGE,View,300
3655,63,13,2025-08-07,CHECKOUT,Drop-off,173.25
2882,63,14,2023-03-15,CHECKOUT,Drop-off,211.333333333333
2403,63,14,2023-08-09,PRODUCTPAGE,Click,274
2657,63,14,2023-09-11,HOMEPAGE,View,116
981,63,14,2023-10-01,HOMEPAGE,View,292
1878,63,14,2023-10-09,CHECKOUT,Purchase,31
3808,63,14,2024-02-03,HOMEPAGE,Click,195
3582,63,14,2024-10-31,CHECKOUT,Drop-off,171.5
1209,63,14,2025-12-19,HOMEPAGE,Click,235
3473,63,15,2023-12-05,PRODUCTPAGE,View,131
3661,63,15,2025-02-27,PRODUCTPAGE,Click,25
3066,63,15,2025-12-30,HOMEPAGE,View,144
3198,63,16,2023-07-30,CHECKOUT,Drop-off,122.5
708,63,16,2023-11-24,HOMEPAGE,Click,145
2117,63,16,2023-12-06,HOMEPAGE,Click,29
1434,63,16,2024-06-06,CHECKOUT,Drop-off,130.75
649,63,16,2025-12-12,HOMEPAGE,View,24
479,63,17,2023-01-17,PRODUCTPAGE,Click,296
3007,63,17,2023-04-06,PRODUCTPAGE,View,236
1367,63,17,2024-01-12,PRODUCTPAGE,View,39
3533,63,17,2024-03-12,HOMEPAGE,Click,279
39,63,18,2023-08-10,PRODUCTPAGE,View,233
360,63,18,2023-08-28,HOMEPAGE,Click,270
241,63,18,2024-06-17,CHECKOUT,Purchase,101
2999,63,19,2023-12-04,CHECKOUT,Purchase,21
1302,63,20,2024-07-12,HOMEPAGE,View,61
3624,63,20,2024-12-15,PRODUCTPAGE,View,77
340,63,20,2025-05-22,PRODUCTPAGE,View,98
795,64,1,2023-01-13,HOMEPAGE,View,118
82,64,2,2025-06-07,HOMEPAGE,Click,261
3204,64,4,2025-06-30,HOMEPAGE,View,54
2729,64,4,2025-12-09,HOMEPAGE,Click,75
1046,64,5,2024-03-09,PRODUCTPAGE,View,271
173,64,5,2024-08-28,PRODUCTPAGE,Click,231
3605,64,6,2024-09-04,HOMEPAGE,Click,85
2330,64,6,2025-02-20,PRODUCTPAGE,Click,251
80,64,6,2025-04-06,HOMEPAGE,Click,161
3929,64,6,2025-08-06,PRODUCTPAGE,View,55
1737,64,7,2025-03-16,PRODUCTPAGE,Click,284
1340,64,9,2023-08-19,HOMEPAGE,Click,49
3281,64,9,2024-11-30,PRODUCTPAGE,View,71
1535,64,9,2025-03-04,HOMEPAGE,View,285
2520,64,10,2023-06-22,HOMEPAGE,View,27
3921,64,10,2023-09-20,PRODUCTPAGE,Click,251
319,64,10,2025-07-17,HOMEPAGE,View,99
837,64,10,2025-10-02,HOMEPAGE,Click,233
447,64,11,2024-01-15,CHECKOUT,Purchase,65
2453,64,11,2025-05-29,HOMEPAGE,View,32
1841,64,11,2025-11-22,HOMEPAGE,View,169
2449,64,12,2024-09-18,HOMEPAGE,View,239
1286,64,12,2024-10-07,HOMEPAGE,View,199
2092,64,12,2025-11-17,HOMEPAGE,Click,243
2739,64,13,2024-07-23,PRODUCTPAGE,Click,266
1457,64,13,2025-12-21,CHECKOUT,Drop-off,85
879,64,15,2023-03-20,CHECKOUT,Drop-off,208.25
616,64,16,2023-03-07,CHECKOUT,Purchase,214
1,64,18,2024-06-10,CHECKOUT,Drop-off,132.333333333333
1910,64,18,2025-07-22,HOMEPAGE,View,80
2912,64,19,2024-03-08,CHECKOUT,Drop-off,108
665,64,19,2025-03-24,HOMEPAGE,View,114
3125,64,19,2025-12-04,CHECKOUT,Drop-off,236.5
1565,64,20,2024-02-18,PRODUCTPAGE,Click,226
1446,65,2,2025-05-13,HOMEPAGE,View,141
511,65,3,2025-05-23,PRODUCTPAGE,View,40
1536,65,3,2025-07-03,HOMEPAGE,View,49
1373,65,4,2024-01-16,PRODUCTPAGE,View,32
1966,65,4,2024-03-26,CHECKOUT,Drop-off,NULL
1710,65,4,2024-08-27,PRODUCTPAGE,View,240
1087,65,4,2025-04-07,HOMEPAGE,View,133
757,65,4,2025-07-04,HOMEPAGE,View,153
3864,65,5,2024-01-06,CHECKOUT,Purchase,249
1268,65,6,2023-12-09,PRODUCTPAGE,View,98
1817,65,6,2025-05-07,HOMEPAGE,View,278
3639,65,7,2025-08-06,PRODUCTPAGE,View,264
109,65,7,2025-08-14,CHECKOUT,Drop-off,16.5
3662,65,8,2023-04-12,CHECKOUT,Purchase,81
51,65,8,2025-09-29,PRODUCTPAGE,View,272
3707,65,10,2023-03-14,PRODUCTPAGE,Click,242
2813,65,11,2024-01-11,PRODUCTPAGE,View,186
986,65,12,2024-04-13,PRODUCTPAGE,Click,141
1250,65,12,2024-04-25,PRODUCTPAGE,View,145
3224,65,13,2025-05-12,HOMEPAGE,View,188
1460,65,14,2023-03-18,CHECKOUT,Drop-off,90
1308,65,14,2025-04-20,CHECKOUT,Purchase,214
3496,65,15,2023-04-14,PRODUCTPAGE,Click,186
2371,65,15,2023-05-06,CHECKOUT,Purchase,67
2283,65,15,2023-08-24,PRODUCTPAGE,View,254
1423,65,16,2023-01-02,HOMEPAGE,Click,95
1273,65,16,2023-01-19,HOMEPAGE,Click,274
351,65,16,2023-06-19,HOMEPAGE,View,18
2153,65,16,2024-02-09,PRODUCTPAGE,View,289
3563,65,16,2024-10-01,PRODUCTPAGE,View,265
3590,65,17,2024-06-19,PRODUCTPAGE,View,110
2273,65,18,2023-03-28,PRODUCTPAGE,View,70
2320,65,18,2023-04-11,HOMEPAGE,Click,176
3577,65,18,2023-04-19,CHECKOUT,Drop-off,108.2
356,65,18,2024-01-26,HOMEPAGE,View,234
2465,65,19,2024-06-27,PRODUCTPAGE,View,49
3131,65,20,2023-04-04,CHECKOUT,Drop-off,127.6
563,65,20,2023-08-18,PRODUCTPAGE,Click,283
1526,65,20,2023-09-14,PRODUCTPAGE,Click,87
3485,66,1,2024-02-14,PRODUCTPAGE,View,113
1893,66,1,2024-11-28,HOMEPAGE,Click,47
1937,66,2,2023-05-06,PRODUCTPAGE,View,225
1861,66,2,2023-08-01,HOMEPAGE,View,22
1508,66,2,2024-04-29,HOMEPAGE,View,66
3381,66,2,2024-12-23,HOMEPAGE,View,137
3482,66,3,2023-09-15,PRODUCTPAGE,Drop-off,117
1599,66,4,2024-11-21,HOMEPAGE,Click,166
1583,66,5,2023-10-07,HOMEPAGE,Click,192
1375,66,6,2023-09-02,CHECKOUT,Drop-off,49
3846,66,6,2024-04-28,HOMEPAGE,View,156
740,66,6,2025-05-03,HOMEPAGE,Click,16
1670,66,7,2023-01-12,HOMEPAGE,Click,42
2121,66,7,2023-01-26,PRODUCTPAGE,View,282
2294,66,7,2025-06-06,PRODUCTPAGE,View,134
621,66,8,2023-08-11,HOMEPAGE,View,137
